group,mouse_id,day,fmt_donor_recipient,fmt_donor_id,donor_number,sex,mouse_genotype.x,sample_type.x,treatment,treatment_no_cd,treatment_fmt_only,exp_id_number,experiment,sample_date.x,cdiff_cfu,pos_d1_cdiff,ever_pos_cdiff,lipocalin_2
2401.d1,2401,1,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2401.d0,2401,0,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,2.5
2401.dn2,2401,-2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2401.dn4,2401,-4,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2401.dn5,2401,-5,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2401.dn6,2401,-6,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2401.dn7,2401,-7,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0.3
2424.cec,2424,4,recipient,1240,2,M ,C57Bl/6NCrl,cecal.contents,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2424.col,2424,4,recipient,1240,2,M ,C57Bl/6NCrl,colon.contents,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2424.d3,2424,3,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2424.d2,2424,2,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2424.d1,2424,1,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2424.d0,2424,0,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,6.3
2424.dn2,2424,-2,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2424.dn4,2424,-4,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2424.dn5,2424,-5,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2424.dn6,2424,-6,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2424.dn7,2424,-7,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,6.3
2425.cec,2425,4,recipient,1240,2,M ,C57Bl/6NCrl,cecal.contents,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2425.col,2425,4,recipient,1240,2,M ,C57Bl/6NCrl,colon.contents,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2425.d3,2425,3,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2425.d2,2425,2,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2425.d1,2425,1,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2425.d0,2425,0,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,2.3
2425.dn2,2425,-2,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2425.dn4,2425,-4,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2425.dn5,2425,-5,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2425.dn6,2425,-6,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2425.dn7,2425,-7,recipient,1240,2,M ,C57Bl/6NCrl,feces,No_treatment,No_treatment,No_treatment,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,2.3
2441.cec,2441,4,recipient,1303,2,M ,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2441.col,2441,4,recipient,1303,2,M ,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2441.d3,2441,3,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2441.d2,2441,2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2441.d1,2441,1,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2441.d0,2441,0,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,130.3
2441.dn2,2441,-2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2441.dn4,2441,-4,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2441.dn5,2441,-5,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2441.dn6,2441,-6,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2441.dn7,2441,-7,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0.1
2467.cec,2467,4,recipient,1306,2,F,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,242000000,NA,yes,
2467.col,2467,4,recipient,1306,2,F,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,NA,yes,
2467.d0,2467,0,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,NA,yes,500.1
2467.dn2,2467,-2,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,NA,yes,
2467.dn4,2467,-4,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,NA,yes,
2467.dn5,2467,-5,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,NA,yes,
2467.dn6,2467,-6,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,NA,yes,
2467.dn7,2467,-7,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,NA,yes,7.2
2484.cec,2484,4,recipient,1306,2,F,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,399000000,NA,yes,
2484.col,2484,4,recipient,1306,2,F,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,NA,yes,
2484.d0,2484,0,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,NA,yes,40.3
2484.dn2,2484,-2,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,NA,yes,
2484.dn4,2484,-4,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,NA,yes,
2484.dn5,2484,-5,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,NA,yes,
2484.dn6,2484,-6,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,NA,yes,
2484.dn7,2484,-7,recipient,1306,2,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,NA,yes,0.6
2491.cec,2491,4,recipient,1303,2,M ,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2491.col,2491,4,recipient,1303,2,M ,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2491.d3,2491,3,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2491.d2,2491,2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2491.d1,2491,1,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2491.d0,2491,0,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,15.1
2491.dn2,2491,-2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2491.dn4,2491,-4,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2491.dn5,2491,-5,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2491.dn6,2491,-6,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2491.dn7,2491,-7,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0.2
2495.cec,2495,4,recipient,1303,2,M ,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2495.col,2495,4,recipient,1303,2,M ,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2495.d3,2495,3,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2495.d2,2495,2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2495.d1,2495,1,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2495.d0,2495,0,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,116.1
2495.dn2,2495,-2,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2495.dn4,2495,-4,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2495.dn5,2495,-5,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2495.dn6,2495,-6,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2495.dn7,2495,-7,recipient,1303,2,M ,C57Bl/6NCrl,feces,Anti-p40 FMT(R)+ VPI spores,Hh+p40,Anti-p40 FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0
2522.1.col,2522,4,recipient,1305,1,F,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.3.2021,0,yes,yes,
2522.2.col,2522,4,recipient,1305,1,F,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.3.2021,0,yes,yes,
2522.cec,2522,4,recipient,1305,1,F,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.3.2021,77000000,yes,yes,
2522.d2,2522,2,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.1.2021,270000,yes,yes,
2522.d1,2522,1,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,8.31.2021,16600000,yes,yes,
2522.d0,2522,0,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,8.30.2021,NA,yes,yes,
2559.cec,2559,4,recipient,1305,1,F,C57Bl/6NCrl,cecal.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.3.2021,300000000,yes,yes,
2559.col,2559,4,recipient,1305,1,F,C57Bl/6NCrl,colon.contents,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.3.2021,0,yes,yes,
2559.d2,2559,2,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,9.1.2021,0,yes,yes,
2559.d1,2559,1,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,8.31.2021,10900000,yes,yes,
2559.d0,2559,0,recipient,1305,1,F,C57Bl/6NCrl,feces,Anti-p40 FMT(S)+ VPI spores,Hh+p40,Anti-p40 FMT(S)+ VPI spores,fmt_1,Barron_FMT_antip40_exp1_082021,8.30.2021,NA,yes,yes,
2698.cec,2698,4,recipient,1230,2,F,C57Bl/6NCrl,cecal.contents,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2698.col,2698,4,recipient,1230,2,F,C57Bl/6NCrl,colon.contents,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
2698.d3,2698,3,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
2698.d2,2698,2,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
2698.d1,2698,1,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
2698.d0,2698,0,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,1902.7
2698.dn2,2698,-2,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
2698.dn4,2698,-4,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
2698.dn5,2698,-5,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
2698.dn6,2698,-6,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
2698.dn7,2698,-7,recipient,1230,2,F,C57Bl/6NCrl,feces,Isotype FMT(S) + VPI spores,Hh+control,Isotype FMT(S) + VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0.3
3109.cec,3109,4,recipient,1231,2,M ,C57Bl/6NCrl,cecal.contents,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
3109.col,3109,4,recipient,1231,2,M ,C57Bl/6NCrl,colon.contents,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
3109.d3,3109,3,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
3109.d2,3109,2,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.10.2021,0,no,no,
3109.d1,3109,1,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.9.2021,0,no,no,
3109.d0,3109,0,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.8.2021,NA,no,no,128.7
3109.dn2,3109,-2,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.6.2021,NA,no,no,
3109.dn4,3109,-4,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.4.2021,NA,no,no,
3109.dn5,3109,-5,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.3.2021,NA,no,no,
3109.dn6,3109,-6,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.2.2021,NA,no,no,
3109.dn7,3109,-7,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.1.2021,NA,no,no,0.2
3146.cec,3146,4,recipient,1231,2,M ,C57Bl/6NCrl,cecal.contents,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
3146.col,3146,4,recipient,1231,2,M ,C57Bl/6NCrl,colon.contents,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.12.2021,0,no,no,
3146.d3,3146,3,recipient,1231,2,M ,C57Bl/6NCrl,feces,Isotype FMT(R)+ VPI spores,Hh+control,Isotype FMT(R)+ VPI spores,fmt_2,Barron_FMT_antip40_exp2_112021,11.11.2021,0,no,no,
